1395,CRESTA PRESIDENT HOTEL,Botswana,Africa & Middle East,BWA,Marketing,Marketing Consulting Services,DistMkgServ,Low,0
1396,CRESTA RILEY S HOTEL,Botswana,Africa & Middle East,BWA,Travel,Travel Agencies,Hotel&Servapart,Low,0
1397,CRESTA THAPAMA LODGE,Botswana,Africa & Middle East,BWA,Travel,Travel Agencies,Hotel&Servapart,Low,0
1398,AON BOTSWANA (PTY) LTD,Botswana,Africa & Middle East,BWA,Professional Services,Management consultancy activities,MgtConsult,High,0
1399,SCB FRANCISTOWN BRANCH,Botswana,Africa & Middle East,BWA,Branch-Expense,All Other Business Support Services,Branch-Expense,Low,0
1400,SCB MAHALAPYE BRANCH,Botswana,Africa & Middle East,BWA,Branch-Expense,All Other Business Support Services,Branch-Expense,Low,0
1401,SCB ORAPA BRANCH,Botswana,Africa & Middle East,BWA,Branch-Expense,All Other Business Support Services,Branch-Expense,Low,0
1402,SCB PALAPYE BRANCH,Botswana,Africa & Middle East,BWA,Branch-Expense,All Other Business Support Services,Branch-Expense,Low,0
1403,SCB SELIBE PHIKWE BRANCH,Botswana,Africa & Middle East,BWA,Branch-Expense,All Other Business Support Services,Branch-Expense,Low,0
1404,SCB SEROWE BRANCH,Botswana,Africa & Middle East,BWA,Branch-Expense,All Other Business Support Services,Branch-Expense,Low,0
1405,CABLING FOR AFRICA,Botswana,Africa & Middle East,BWA,Technology,TECHNOLOGY,Others,Low,0
1406,SNAP BOTSWANA PTY LTD TA CANON OFFICE,Botswana,Africa & Middle East,BWA,OfficeSerSupp,Office Supplies (except Paper) Manufacturing,Mach&Appliance,Medium,0
1407,CRYSTAL DIGITAL PRINT,Botswana,Africa & Middle East,BWA,OfficeSerSupp,Office Supplies (except Paper) Manufacturing,PrintProdt,Low,0
1408,DRIVE IN CINEMA (PTY) LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1409,ITEC BOTSWANA,Botswana,Africa & Middle East,BWA,OfficeSerSupp,Office Supplies (except Paper) Manufacturing,Mach&Appliance,Medium,0
1410,PRINTING & PUBLISHING CO. BOTS,Botswana,Africa & Middle East,BWA,OfficeSerSupp,Office Supplies (except Paper) Manufacturing,PrintProdt,Low,0
1411,MASCOM WIRELESS (PTY) LTD,Botswana,Africa & Middle East,BWA,Technology,TECHNOLOGY,T&N-VoDtBilling,Medium,0
1412,SPEEDTECH BOTSWANA,Botswana,Africa & Middle East,BWA,OfficeSerSupp,Office Supplies (except Paper) Manufacturing,Mach&Appliance,Low,0
1413,SAJAMA ENTERPRISES (PTY) LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1414,AVIS RENT-A-CAR,Botswana,Africa & Middle East,BWA,Travel,Travel Agencies,Transport(fees),Low,0
1415,KINGSLEY & ASSOCIATES (BOTSWANA),Botswana,Africa & Middle East,BWA,OfficeSerSupp,Office Supplies (except Paper) Manufacturing,PrintProdt,Low,0
1416,HARVEY WORLD TRAVEL GABORONE,Botswana,Africa & Middle East,BWA,Travel,Travel Agencies,Others,Medium,0
1417,BOTSWANA POWER CORPORATION,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Energy,High,0
1418,AIR BOTSWANA CORPORATION,Botswana,Africa & Middle East,BWA,BankOpsSrvc,Couriers and Express Delivery Services,Courier&mail,Low,0
1419,UNIVERSAL BUILDERS BOTSWANA,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1420,SOMERSET INVESTMENTS,Botswana,Africa & Middle East,BWA,Travel,Travel Agencies,Hotel&Servapart,Medium,0
1421,TRANS AFRICA (PTY)LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1422,SYPOL INVESTMENTS,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Medium,0
1423,THE PLOT 1471/2 PARTNERSHIP,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1424,UNIVERSITY OF BOTSWANA,Botswana,Africa & Middle East,BWA,HR,Human Resources Consulting Services,Train&Dlvp,Low,0
1425,OP ADVERTISING PTY LTD,Botswana,Africa & Middle East,BWA,Marketing,Marketing Consulting Services,Media,Medium,0
1426,SHOWGROUP PRODUCTIONS & STAGING SERVICES,Botswana,Africa & Middle East,BWA,Travel,Travel Agencies,Events,Medium,0
1427,NASHUA BOTSWANA,Botswana,Africa & Middle East,BWA,OfficeSerSupp,Office Supplies (except Paper) Manufacturing,Mach&Appliance,Low,0
1428,ARC (PTY) LTD,Botswana,Africa & Middle East,BWA,Technology,TECHNOLOGY,T&N-PersEquip,Medium,0
1429,KWENA PROPERTY SERVICES (PTY) LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Acq&Disp,Low,0
1430,INFORCASE TECHNOLOGY (PTY) LTD,Botswana,Africa & Middle East,BWA,Technology,TECHNOLOGY,Others,High,0
1431,MULTICHOICE BOTSWANA PROPRIETARY LIMITED,Botswana,Africa & Middle East,BWA,Marketing,Marketing Consulting Services,Media,Low,0
1432,CROWN WORLDWIDE BOTSWANA(PROPRIETARY),Botswana,Africa & Middle East,BWA,HR,Human Resources Consulting Services,ExptServ,Medium,0
1433,SCAN DISPLAY PTY LTD,Botswana,Africa & Middle East,BWA,OfficeSerSupp,Office Supplies (except Paper) Manufacturing,PrintProdt,Low,0
1434,ROSCOE BONNA VALUERS,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Acq&Disp,Low,0
1435,LEHIKA INVESTMENTS (PTY) LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1436,SUSAN INVESTMENTS (PTY) LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Medium,0
1437,SEFALANA CASH & CARRY LIMITED,Botswana,Africa & Middle East,BWA,HR,Human Resources Consulting Services,StaffBenefits,Medium,0
1438,PRICEWATERHOUSE COOPERS PTY LTD,Botswana,Africa & Middle East,BWA,Professional Services,Management consultancy activities,MgtConsult,Low,0
1439,BOGOPA AND MANEWE ATTORNEYS,Botswana,Africa & Middle East,BWA,Professional Services,Legal Services,Legal,Low,0
1440,UNITED COMPUTER AND MANAGEMENT,Botswana,Africa & Middle East,ARE,Technology,TECHNOLOGY,HWServer,Low,0
1441,ARMA HOLDINGS INVESTMENTS(PTY) LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1442,DIMENSION DATA BOTSWANA,Botswana,Africa & Middle East,BWA,Technology,TECHNOLOGY,T&N-Equip,Low,0
1443,PEERMONT GLOBAL BOTSWANAPTY LTD,Botswana,Africa & Middle East,BWA,Travel,Travel Agencies,Hotel&Servapart,Low,0
1444,TURNSTAR HOLDINGS LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Medium,0
1445,PRIMETIME PROPERTY HOLDING LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1446,DESERT SANDS MOTEL,Botswana,Africa & Middle East,BWA,Travel,Travel Agencies,Hotel&Servapart,Low,0
1447,CREDIT REFERENCE BUREAU,Botswana,Africa & Middle East,BWA,Professional Services,All Other Professional~ Scientific~ and Technical Services,CrAgencies,Medium,0
1448,GRANT THORNTON,Botswana,Africa & Middle East,BWA,Professional Services,All Other Professional~ Scientific~ and Technical Services,FinServ,Low,0
1449,PROPERTYWORLD (PTY) LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Acq&Disp,Low,0
1450,DEBSWANA DIAMOND COMPANY PTY LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1451,RDC PROPERTIES,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,High,0
1452,FAIRGROUND HOLDINGS (PTY) LTD,Botswana,Africa & Middle East,BWA,OfficeSerSupp,Office Supplies (except Paper) Manufacturing,Others,Low,0
1453,MIA PROPERTIES (PTY) LIMITED,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Medium,0
1454,Reuters Limited,Botswana,Africa & Middle East,BWA,Technology,TECHNOLOGY,Srvc-MrktData,Medium,0
1455,METROFILE RECORDS AND INFORMATION,Botswana,Africa & Middle East,BWA,BankOpsSrvc,Management consultancy activities,Storage,Low,0
1456,PRIMEDIA OUTDOOR BOTSWANA,Botswana,Africa & Middle East,BWA,Marketing,Marketing Consulting Services,Media,Low,0
1457,JCDECAUX BOTSWANA (PROPRIETARY) LIMITED,Botswana,Africa & Middle East,BWA,Marketing,Marketing Consulting Services,Media,Low,0
1458,NETWORK INTERNATIONAL LLC,Botswana,Africa & Middle East,BWA,BankOpsSrvc,Management consultancy activities,CrCardProd,Low,0
1459,TRAVELWISE,Botswana,Africa & Middle East,BWA,Travel,Travel Agencies,Transport(fees),High,0
1460,Masego Laetsang,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1461,PROFILE MEDIA PTY LTD,Botswana,Africa & Middle East,BWA,Professional Services,All Other Professional~ Scientific~ and Technical Services,Others,Low,0
1462,PROFILE MEDIA PTY LTD,Botswana,Africa & Middle East,ZAF,Professional Services,All Other Professional~ Scientific~ and Technical Services,Others,Low,0
1463,BUSINESS & ENTERPRISE SOLUTIONS BOTSWANA,Botswana,Africa & Middle East,BWA,Professional Services,All Other Professional~ Scientific~ and Technical Services,Others,Low,0
1464,Virgin Enterprises (Pty) Ltd t/a Oasis,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1465,Central Securities Depositor Botswana,Botswana,Africa & Middle East,BWA,Professional Services,All Other Professional~ Scientific~ and Technical Services,Others,Low,0
1466,SPACE & PLACE (PTY) LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1467,Riberry (Pty) Ltd,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Acq&Disp,Low,0
1468,BLOOMBERG LP,Botswana,Africa & Middle East,BWA,Technology,TECHNOLOGY,Srvc-MrktData,Medium,0
1469,Securities & Trading Technology (Pty)Ltd,Botswana,Africa & Middle East,BWA,Professional Services,All Other Professional~ Scientific~ and Technical Services,Others,Low,0
1470,PRIORITY BANKING,Botswana,Africa & Middle East,BWA,Branch-Expense,All Other Business Support Services,Branch-Expense,Low,0
1471,Bonolo W. Phaphe,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1472,Dinos Holdings (Pty) Ltd,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1473,Interprop (Pty) Ltd,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1474,PROPERTY DEVELOPMENT & VALUATION,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Acq&Disp,Low,0
1475,Botswana Stock Exchange,Botswana,Africa & Middle East,BWA,Professional Services,FINANCE,CorpFinance,Low,0
1476,Botswana Housing Corporation,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Medium,0
1477,Sphinx Associates (Pty) Ltd,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1478,CRESTA MOWANA SAFARI RESORT AND SPA,Botswana,Africa & Middle East,BWA,Travel,Travel Agencies,Hotel&Servapart,Low,0
1479,E.N.Fleetwood-Bird,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1480,Tsetseng Investments (Pty) Ltd,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1481,Alahub Holdings (Pty) Ltd,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1482,G.H Group (Pty) Ltd,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Medium,0
1483,DIREMOGOLOPTY LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1484,Dirang News Paper Distributors,Botswana,Africa & Middle East,BWA,OfficeSerSupp,Office Supplies (except Paper) Manufacturing,Others,Low,0
1485,OLYMPUS PROPERTIES (PTY) LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1486,LOTSANE TRADING (PTY) LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1487,01 SYSTEMS,Botswana,Africa & Middle East,BWA,Technology,TECHNOLOGY,SWAppli,Low,0
1488,CENTURION CEILINGS AND PARTITIONS,Botswana,Africa & Middle East,BWA,Property,All Other Professional~ Scientific~ and Technical Services,Fitout&Improv,Low,0
1489,SCB AIRPORT JUNCTION BRANCH,Botswana,Africa & Middle East,BWA,Branch-Expense,All Other Business Support Services,Branch-Expense,Low,0
1490,MULTIMEDIA GRAPHIX,Botswana,Africa & Middle East,BWA,Property,All Other Professional~ Scientific~ and Technical Services,Fitout&Improv,Medium,0
1491,JTTM PROPERTIES (PTY) LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1492,MASEGO PHAKEDI,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1493,FEUNE (PTY) LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Medium,0
1494,ROMAN CATHOLIC CHURCH YOUTH,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1495,TURNSTAR HOLDINGS (PTY) LTD-FRANCISTOWN,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Medium,0
1496,MASHAMBE INVESTMENTS (PTY) LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1497,NAFPROP (PTY) LTD,Botswana,Africa & Middle East,BWA,Property,Real Estate Services,Rent,Low,0
1498,LIILY WHITE (PTY) LTD,Botswana,Africa & Middle East,BWA,Marketing,Marketing Consulting Services,DistMkgServ,Low,0
